title,company,location,description,url,source
"DESENVOLVEDOR FULL STACK","Paradigma Business Solutions Ltda","Florianópolis, Santa Catarina, Brazil","DESCRIÇÃO:


Redigir documentação técnica e manuais para garantir que o conhecimento sobre o sistema seja registrado e acessível a todos os membros da equipe;
Desenvolver novos componentes de software com a ação de escrever código, realizar testes e integrar os novos componentes ao sistema existente a fim de garantir que funcionem corretamente e cumpram os padrões de qualidade estabelecidos;
Modificar os componentes do software por meio de análise e identificação de problemas visando corrigir falhas e/ou atender alterações de sistemas e necessidades novas;
Proceder a codificação dos programas de computador a partir da necessidade descrita na especificação para garantir que o software atenda aos requisitos do cliente e funcione corretamente;
Realizar testes em condições operacionais simuladas, visando verificar se o programa executa corretamente dentro do especificado e com a performance adequada;
Modificar programas visando alterar o processamento, a codificação e demais elementos para corrigir falhas e/ou atender alterações de sistemas e necessidades novas;
Demais atividades correlatadas com a função.


Requisitos Técnicos


Lógica de Programação
MS SQL Server
Plataforma WEB
Microsoft DOTNET
Microsoft .NET MVC
Java Script
UML
Desenvolvimento ágil
Suporte de Software
Banco de dados relacional
Jquery
HTML/CSS/Bootstrap
XML/JSON
Programação Orientada a objeto POO
Web Services SOAP / API Rest
Análise de Dados
Segurança da Informação
IA","https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-at-paradigma-business-solutions-ltda-4340205235?position=28&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=XqFFmPddTxOa2%2By8goA%2Fiw%3D%3D","linkedin"
"Desenvolvedor web full stack","Imaginie","Belo Horizonte, Minas Gerais, Brazil","Participando da equipe de desenvolvimento e produto, você será responsavel pela elaboração de novas soluções e manutenção das soluções existentes. Irá atuar tanto no front-end quanto no back-end.

Requisitos


- Desenvolvimento com python/django
- APIs REST
- Experiência com infraestrutura AWS
- Desenvolvimento WEB, AngularJS 2/4
- HTML5, CSS3
- Banco de Dados MySQL","https://br.linkedin.com/jobs/view/desenvolvedor-web-full-stack-at-imaginie-3796288460?position=29&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=vhop1A7MNjBipz7dVQ%2FnWQ%3D%3D","linkedin"
"Desenvolvedor Full Stack (Python, HTML e CSS)","Labcontrol Instrumentos Ciêntíficos","Greater São Paulo Area","Estamos em busca de um desenvolvedor(a) Full Stack com experiência em Python, HTML e CSS para integrar nosso time de tecnologia.

Procuramos alguém com perfil proativo, organizado, colaborativo e apaixonado por resolver problemas, que esteja disposto a crescer junto com a empresa e contribuir para a criação de soluções inovadoras e eficientes.

Experiência prática com Python;

Domínio de HTML5 e CSS3;

Conhecimentos básicos em Java Script;

Experiência com bancos de dados relacionais (MySQL, PostgreSQL, etc.);

Uso de Git e versionamento de código;

Noções de boas práticas de segurança e desempenho.

Diferenciais

Experiência com frameworks front-end (Bootstrap, React, etc.);

Conhecimentos em APIs REST e integração entre sistemas.

Competências Comportamentais

Perfil analítico e solucionador de problemas

Comunicação clara e objetiva

Organização e gestão de tempo

Trabalho em equipe e colaboração

Vontade constante de aprender novas tecnologias","https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-python-html-e-css-at-labcontrol-instrumentos-ci%C3%AAnt%C3%ADficos-4300160272?position=30&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=ny9Xd8mTZiv8koBKwhl0aw%3D%3D","linkedin"
"Desenvolvedor Full Stack","Vennx","Vitoria, Brazil Metropolitan Area","Perfil ideal para esta vaga


Fortes habilidades analíticas e atenção aos detalhes;
Capacidade de trabalhar bem em equipe e comunicação eficaz;
Proatividade e disposição para aprender e se adaptar em um ambiente em constante evolução.


Atividades:


Ler e documentar processos de desenvolvimento;
Desenvolver rotinas em bancos de dados;
Participar de reuniões com clientes conforme necessário;
Estudar e participar de demandas relacionadas à Inteligência Artificial (IA);
Realizar a manutenção e desenvolvimento de códigos em linguagens de programação como Laravel, Python, Livewire, Tailwind, entre outras;
Atuar em pequenas tarefas de infraestrutura, incluindo Firewall, Docker e servidor.


Responsabilidades:


Desenvolver e manter aplicações de software de alta qualidade;
Participar de todas as fases do ciclo de desenvolvimento de software, incluindo design, codificação, testes e implantação;
Colaborar com equipes multidisciplinares para definir, projetar e lançar novas funcionalidades;
Identificar e corrigir problemas de desempenho e bugs;
Contribuir para a melhoria contínua dos processos de desenvolvimento e das práticas de codificação.","https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-at-vennx-4155758128?position=31&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=uEyVrggnpyEZU6ID%2BeNW%2BQ%3D%3D","linkedin"
"Pessoa Desenvolvedora Full Stack","Shopee","São Paulo, São Paulo, Brazil","About The Team

Sobre a Shô

Aqui na Shô, acreditamos que cada membro de nossa equipe é fundamental para o nosso sucesso, e que diversidade de perspectivas e vivências são essenciais para movimentar nosso negócio e impulsionar o nosso propósito de mudar o mundo para melhor.

Fazer parte do nosso time é a oportunidade de se desenvolver dentro de uma cultura de muita agilidade. Se você ama assumir grandes responsabilidades e fazer o que nunca foi feito, a Shô é seu lugar. Aqui você terá grandes desafios, trabalhará em colaboração com um time diverso e contribuirá para o futuro do e-commerce no Brasil, criamos impacto positivo na vida de milhões de pessoas.

Modelo de Trabalho

Adotamos um modelo de trabalho híbrido, esse modelo permite que as pessoas ajustem seu ambiente de trabalho de acordo com suas necessidades pessoais, ao mesmo tempo em que promove a colaboração e interação no escritório.

Qual será a sua missão

A sua missão será desenvolver aplicações full stack eficientes e escaláveis, transformando requisitos de negócio em soluções técnicas robustas e funcionais! Você será essencial na criação de interfaces de usuário interativas, sempre com foco na melhor experiência do usuário, ao mesmo tempo em promover suporte técnico e orientação aos membros da equipe. Estamos em busca de um(a) Full Stack Developer com forte capacidade analítica e habilidade para atuar de forma colaborativa.

Job Description

Como será o seu dia a dia


Desenvolver aplicações full stack que atendam aos padrões de eficiência e escalabilidade;
Transformar requisitos em soluções técnica sólidas e funcionais;
Criar interfaces de usuário interativas e responsivas;
Oferecer suporte técnico e orientação aos membros da equipe, promovendo um ambiente de aprendizado contínuo e crescimento profissional.


Requirements

O que você precisa para assumir o desafio


Proficiência em React e JavaScript/Python;
Formação completa em cursos de engenharia ou na área de tecnologia;
Experiência sólida em desenvolvimento de software em Node/Python/Go;
Conhecimento em banco de dados relacionais;
Compreensão dos princípios de design e experiência do usuário;
Capacidade de projetar e desenvolver APIs RESTful eficientes;
Familiaridade com serviços em Nuvem.
Inglês avançado.


Benefícios


Assistência médica e odontológica, estendendo-se aos dependentes;
Parceira com Gympass e TotalPass;
Vale Refeição/Alimentação flexível;
Vale Transporte, Vale Mobilidade ou Estacionamento no local;
Benefício flexível;
Zenklub;
Bônus anual discricionário, atrelado à performance.


VEM FAZER HISTÓRIA COM A GENTE.

O QUE TE FAZ ÚNICO, NOS FAZ MELHORES! 🧡","https://br.linkedin.com/jobs/view/pessoa-desenvolvedora-full-stack-at-shopee-4310262005?position=32&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=3Ak5nj6GzfIWxmkO1C%2BNBw%3D%3D","linkedin"
"Programador Web - Full stack/Front-end/Back-end (Júnior, Pleno e Sênior)","Climba Commerce","Braço do Norte, Santa Catarina, Brazil","Estamos expandindo nosso time de tecnologia para acompanhar o crescimento da Climba.

Buscamos pessoas comprometidas com qualidade de software e com vontade de evoluir junto com a empresa.

Nossa infraestrutura é baseada na Amazon AWS, onde distribuímos nossas aplicações em servidores e serviços separados para garantir alta disponibilidade e escalabilidade dos acessos.

Trabalhamos também com GitLab, Jira, Trello, Mattermost, Sentry, Docker, SQL MariaDB e utilizamos React e Angular no desenvolvimento.

Nossa empresa está em crescimento forte, e para isso precisamos de mais pessoas para acompanhar essa velocidade de crescimento, e com vontade de fazer acontecer.

Requisitos

RESPONSABILIDADES E ATRIBUIÇÕES

Aqui Você Vai


Atuar na equipe de desenvolvimento do nosso software.
Desenvolver novas funcionalidades na nossa plataforma de e-commerce.
Buscar boas soluções de desenvolvimento de software.
Aplicar boas práticas e agregar conhecimento técnico ao time.


REQUISITOS E QUALIFICAÇÕES


Querer sempre aprender novas tecnologias
Conhecimento em orientação a objetos
Conhecimento em linguagens de programação Web. (PHP é nossa linguagem base)
Estar cursando ou concluído o Ensino Superior em Sistemas de Informações, Ciência da Computação e outros afins será um diferencial;
Conhecimento em banco de dados relacionais (MariaDB) será um diferencial;
Conhecimento em React e/ou Angular será um diferencial;


Carga Horária Semanal


42,5 horas semanais de segunda a sexta;
Vaga de trabalho presencial na Climba Commerce em Braço do Norte/SC;
Possibilidade de Flexibilidade de Horário.


Benefícios

BENEFÍCIOS

Oferecemos


Vale Alimentação FIXO 650,00/mês;
Segundou com frutas;
Ação esportiva mensal aos Climbers;
Auxílio Climber Feliz R$100,00 (investimento no desenvolvimento pessoal, saúde física e mental);
Plano de Saúde (Unimed)
Até 1 ano de empresa - ganha 50% da mensalidade paga
Até 2 anos de empresa - ganha 75% da mensalidade paga
Acima de 2 anos de empresa - ganha 100% da mensalidade paga
Ambiente tranquilo e descontraído para trabalhar;
Local para descanso;
No Dress Code;
Climbeer (cervejeira);
Happy Hours;
Espaço para refeições com geladeira e micro-ondas;
Open café;
Subsídios para cursos, congressos, viagens e aprimoramentos. Auxílios de acordo com a necessidade;
Presentes em aniversários de empresa;
Day Off (para aniversariantes);
Muitos mimos;
Entre outras coisas legais.


Venha trabalhar em um ambiente colaborativo, inovador e criativo!

Conheça nossa página de carreiras: www.climba.com.br/vagas","https://br.linkedin.com/jobs/view/programador-web-full-stack-front-end-back-end-j%C3%BAnior-pleno-e-s%C3%AAnior-at-climba-commerce-3955077717?position=33&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=r8p%2BjR2g5vXD0rtUg%2F3d8A%3D%3D","linkedin"
"Desenvolvedor Full Stack","Satellitus Tecnologia","Jundiaí, São Paulo, Brazil","📢 Sobre a vaga

Estamos com posições abertas para Desenvolvedores Full Stack (júnior, pleno e sênior)! Procuramos pessoas colaborativas, proativas e comprometidas com a qualidade, que gostem de aprender continuamente e tenham prazer em desenvolver soluções que fazem a diferença.

Se você é apaixonado por tecnologia, gosta de resolver problemas de forma criativa e tem um olhar atento para eficiência e escalabilidade, essa vaga é para você! 🚀

💻 No Dia a Dia, Você Vai


Colaborar nas decisões técnicas do time, propondo soluções que tornem o produto cada vez melhor: mais estável, escalável e com código de qualidade;
Compartilhar aprendizados com o time, criando um ambiente colaborativo;
Participar dos rituais ágeis, como dailies e plannings, contribuindo para o alinhamento e organização do fluxo de trabalho;
Atuar no desenvolvimento de ponta a ponta: desde o planejamento até a entrega de novas funcionalidades e produtos;
Contribuir com a estruturação e organização do código, sugerindo melhorias e refatorações quando fizer sentido;
Trabalhar de perto com as áreas de Produto, Design e QA para garantir entregas que façam sentido pro negócio e que encantem nossos usuários;
Participar ativamente dos code reviews, com foco no aprendizado constante e na evolução do time como um todo.


🔎 O que buscamos


Cursando Ensino Superior em Tecnologia da Informação ou áreas correlatas;
Conhecimento técnico em Python, PHP, Git, Vue, React, MySQL, HTML5 e CSS3;
Experiência de no mínimo 1 ano com frontend ou/e backend;
Desejável conhecimento em Laravel.


📍 Local de trabalho


Jundiaí / SP


🏢 Sobre a empresa

Na Satellitus, acreditamos que a transformação digital pode ser simples e acessível a todos. Nosso objetivo é oferecer soluções que tornam o dia a dia das empresas mais ágil, intuitivo e eficiente, revolucionando a forma como elas se conectam com seus clientes e gerenciam seus negócios.

Estamos aqui para simplificar a gestão, unindo nossos produtos, empresas parceiras e Business Intelligence em uma plataforma única. Coletamos, analisamos e organizamos dados de forma precisa, ajudando nossos clientes a tomar decisões mais assertivas e a encontrar soluções personalizadas para suas necessidades.

Aqui valorizamos pessoas que aprendem junto, compartilham conhecimento e gostam de desafios. Se você se identificou, vem conversar com a gente!

🔗 Candidate-se No Link Abaixo

https://oportunidades.mindsight.com.br/satellitus/2","https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-at-satellitus-tecnologia-4337448828?position=34&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=nd9mDuuagKvfcoPCNjrQEw%3D%3D","linkedin"
"SOFT - Pessoa Desenvolvedora Fullstack (React/Node.JS)","Instituto Nacional de Telecomunicações - Inatel","Brazil","O Inatel está recrutando Pessoa Desenvolvedora Full Stack com experiência no desenvolvimento de aplicações web modernas e interesse em construir soluções escaláveis utilizando o ecossistema do Backstage, com React no frontend e Node.js no backend, para atuar no projeto BSS, do ICC SOFT.

Responsabilidades e atribuições


Projetar, desenvolver e manter funcionalidades, plugins e extensões no Backstage Framework;
Implementar interfaces web modernas, responsivas e acessíveis utilizando React;
Desenvolver serviços e integrações utilizando Node.js (REST/GraphQL);
Criar componentes reutilizáveis alinhados a padrões internos de UI;
Integrar APIs internas e externas a plugins e serviços corporativos;
Automatizar fluxos e rotinas para melhorar a experiência do desenvolvedor;
Conectar o Backstage a sistemas como pipelines CI/CD, observabilidade, cloud, identity, SCM, entre outros;
Escrever testes unitários e de integração para frontend e backend;
Contribuir para padrões de qualidade, UX consistente e boas práticas;
Ajudar na instrumentação para logs, monitoramento e diagnósticos;
Utilizar pipelines de CI/CD para build, teste e deploy contínuos;
Participar de troubleshooting em ambientes de desenvolvimento, homologação e produção;
Apoiar conteinerização (Docker) e orquestração (Kubernetes) quando aplicável;
Manter documentação atualizada de arquitetura, plugins, APIs e integrações;
Participar de code reviews e discussões técnicas.



Requisitos e qualificações

Ensino Superior Completo em Engenharia de Computação, Sistemas de Informação, Ciência da Computação, ou correlatos;

Experiência com desenvolvimento full stack, sendo:


React (hooks, estado, componentização e otimização),
Node.js (Express, NestJS ou similares),
APIs REST e integração entre serviços;



Conhecimento em controle de versão com Git;


Familiaridade com arquitetura de microsserviços;



Inglês em nível avançado/fluente para contato diário com equipes internacionais.

Seria interessante se você tivesse:

Experiência em:


Backstage Framework (desenvolvimento de plugins, templates ou extensões),
Testes automatizados para frontend/backend (Jest, React Testing Library),
Pipelines CI/CD (GitLab CI, GitHub Actions, Jenkins),
Exposição a ferramentas de observabilidade (Prometheus, Grafana, Kibana/ELK);



Conhecimento prévio em Docker e Kubernetes;

Familiaridade com padrões de design system e componentização de UI;

Conceitos de autenticação/autorização (OAuth2, OIDC).

Informações adicionais

Horário de trabalho: Segunda a sexta, das 08h às 12h e das 13h00 às 17h00.

Local de trabalho: As atividades poderão ser realizadas em regime de teletrabalho “Home Office”.","https://br.linkedin.com/jobs/view/soft-pessoa-desenvolvedora-fullstack-react-node-js-at-instituto-nacional-de-telecomunica%C3%A7%C3%B5es-inatel-4341134512?position=35&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=IAa%2Fng2iwxv5qFWKaLYCsw%3D%3D","linkedin"
"Full Stack Developer","Halliburton","Greater Rio de Janeiro","We are looking for the right people — people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themselves and their careers. Experience the challenges, rewards and opportunity of working for one of the world’s largest providers of products and services to the global energy industry.

Job Duties

We are looking for a Full Stack Developer with strong Python and front-end expertise, particularly using Angular, to build and enhance data-driven applications and real-time visualization solutions. In this role, you will work across back-end and front-end components, transforming complex datasets into intuitive, high-performance analytics tools and dashboards.

You will collaborate with cross-functional teams, contributing to scalable system design and high-quality software delivery in a dynamic and innovative environment.


Develop and maintain end-to-end applications, including back-end services in Python and front-end interfaces in Angular
Build and enhance interactive, real-time dashboards and AI-driven analytics tools
Use NumPy and Pandas for data manipulation and analysis
Develop UI components and visualizations with Plotly and Angular front-end components
Collaborate with cross-functional teams to design and deliver scalable, high-quality solutions
Optimize and refactor existing code for performance and scalability (front-end and back-end)
Troubleshoot, debug, and resolve issues in applications and systems
Stay current with trends in full-stack development, data visualization, and cloud technologies
Maintain strong knowledge of modern development tools, standards, and best practices


Qualifications


Bachelor’s degree in Computer Science, Engineering, or a related technical field
2+ years of professional software development experience (preferred)
Strong proficiency in Python programming
Hands-on experience with NumPy and Pandas
Practical experience with Angular for front-end development
Experience building interactive dashboards (Plotly and/or Angular components)
Familiarity with back-end frameworks (e.g., Flask, Django) is a plus
Strong understanding of data structures, algorithms, and statistical analysis
Experience with cloud platforms — Azure preferred, but AWS or GCP also welcomed
Knowledge of REST APIs and microservices architecture
Proficiency with Git and version-control workflows
Strong debugging, problem-solving, and analytical skills
Ability to work independently and collaboratively in a fast-paced environment
Strong communication skills in English (written and verbal)


Knowledge, Skills, And Abilities


Experience in the Oil & Gas industry
Experience with machine learning frameworks (TensorFlow, Scikit-learn)
Knowledge of SQL/NoSQL databases and query development
Experience working in Agile/Scrum development environments


Halliburton is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, disability, genetic information, pregnancy, citizenship, marital status, sex/gender, sexual preference/ orientation, gender identity, age, veteran status, national origin, or any other status protected by law or regulation.

Location

Rua Paulo Emidio Barbosa 485 Q, Rio de Janeiro, Rio de Janeiro, 291941, Brazil

Job Details

Requisition Number: 203949

Experience Level: Experienced Hire

Job Family: Engineering/Science/Technology

Product Service Line: [[division]]

Full Time / Part Time: Full Time

Additional Locations for this position:

Compensation Information

Compensation is competitive and commensurate with experience.","https://br.linkedin.com/jobs/view/full-stack-developer-at-halliburton-4323222187?position=36&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=B6%2FsuM6yw9s5Urr6u%2BU%2BLQ%3D%3D","linkedin"
"Estágio - Desenvolvimento Full Stack (PHP)","BRy Tecnologia","Florianópolis, Santa Catarina, Brazil","A Bry é uma empresa de tecnologia, especialista em soluções de identificação, formalização e registro digital de pessoas, processos e documentos. Com 24 anos de mercado, somos referência em assinatura digital, biometria, certificação e carimbo do tempo, atuando com foco em inovação, segurança e confiabilidade.

Aqui na Bry, somos movidos por inovação, aprendizado constante e colaboração. Buscamos pessoas com mentalidade de crescimento, que valorizem a tecnologia, tenham visão de futuro e queiram co-criar conosco a próxima geração de soluções digitais.

Estamos em busca de um Estagiário Desenvolvedor PHP Full Stack que seja apaixonado por tecnologia, curioso por novas soluções e disposto a aprender na prática como entregar software de qualidade em um ambiente ágil e colaborativo.

Se você gosta de desafios, tem interesse em desenvolvimento web, APIs e banco de dados, e quer trabalhar com tecnologias modernas em uma empresa referência em identidade digital, essa é a sua oportunidade de crescer junto com a gente.

O que esperamos de você?


Interesse em arquitetura com micro serviços, containers e mensageria;
Desenvolvimento de sistemas com escalabilidade e alto desempenho;
Foco na segurança de documentos eletrônicos;
Monitoramento e análise de consumo de recursos para otimização dos produtos e soluções;
Auxílio na criação de rotinas de CI/CD;
Interesse nas Normas da ICP BRASIL;
Trabalho em equipe e metodologia de desenvolvimento Ágil;
Auxílio no suporte técnico em ambientes de homologação e produção.


Você Irá Se Destacar Se Tiver


Alguma experiência prévia com PHP/Laravel;
Alguma experiência prévia com Angular ou React;
Kubernetes;
Continuous Integration/Deployment(CI/CD);
Docker;
PostgreSQL
MongoDB;
Redis;
Testes automatizados.


O que nós oferecemos?


Oportunidade de trabalhar com inovação e tecnologias de ponta;
Horários Flexíveis;
Contato com novas tecnologias e padrões de mercado;
Hierarquia mínima e líderes de projeto acessíveis;
Incentivo à capacitação;
Plano de desenvolvimento;
Vale alimentação/refeição e ajuda de transporte;
Empresa localizada perto da UFSC, UDESC e do centro da cidade.


Se você se identifica com a oportunidade, será ótimo ter você na Bry!","https://br.linkedin.com/jobs/view/est%C3%A1gio-desenvolvimento-full-stack-php-at-bry-tecnologia-4317235846?position=37&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=2uWs8t8Ie1NcFHf3sIF1PA%3D%3D","linkedin"
"Desenvolvedor / Programador Web Full Stack (ou Analista de Sistemas) – Tecnologia da Informação (TI)","Emphasis Industria e Comércio Votorantim Ltda","Votorantim, São Paulo, Brazil","Horário: 07h00 às 17h00

Início previsto: 2026

Descrição da vaga

Estamos em busca de um profissional para atuar no desenvolvimento, correção e evolução de sistemas satélites que integram o ecossistema corporativo. A atuação será com desenvolvimento .NET (C#) no back-end e React no front-end, participando de todo o ciclo de desenvolvimento de software. Buscamos um profissional Full Stack, mas candidatos com forte experiência em back-end ou em front-end são bem-vindos.

Responsabilidades

Projetar, desenvolver e evoluir sistemas satélites corporativos.

Construir APIs e serviços utilizando .NET (C#).

Desenvolver interfaces em React.

Realizar correções, melhorias contínuas e integrações entre sistemas.

Participar de definições técnicas e arquitetônicas.

✔ Requisitos

Experiência com .NET (C#) e/ou React.

Conhecimento em desenvolvimento web.

Entendimento de integrações entre sistemas.

⭐ Diferenciais

Experiência Full Stack (back e front).

Vivência com SQL Server.

Experiência com sistemas corporativos e ambientes integrados.

Benefícios

☕ Café da manhã na empresa

️ Restaurante no local (opcional, com desconto em folha)

Cesta básica

Ajuda de custo de transporte

Ajuda de custo de alimentação

Cartão de assistência System Farma

Convênio médico e odontológico (após experiência)

️ Acesso ao SESI

Descontos em cursos e instituições de ensino

Parceria com creche


Previsão de início 01/2026.","https://br.linkedin.com/jobs/view/desenvolvedor-programador-web-full-stack-ou-analista-de-sistemas-%E2%80%93-tecnologia-da-informa%C3%A7%C3%A3o-ti-at-emphasis-industria-e-com%C3%A9rcio-votorantim-ltda-4336197497?position=38&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=pw1fwo4pRKHikdgYRC6RFg%3D%3D","linkedin"
"DESENVOLVEDOR FULL STACK","SuitPay","Goiânia, Goiás, Brazil","OBJETIVO DO CARGO

Desenvolver e manter aplicações web completas (Front-end e Back-end) para a plataforma da Suit, atuando com mais autonomia na construção de soluções robustas, escaláveis e seguras. Colaborar ativamente na definição de soluções técnicas e na melhoria contínua dos sistemas, aplicando as boas práticas de desenvolvimento e garantindo a conformidade com os requisitos de segurança da informação e a Política de Gestão de Riscos da Suit.

PRINCIPAIS RESPONSABILIDADES E ATRIBUIÇÕES


Desenvolver e implementar funcionalidades complexas em interfaces de usuário (Front-end) utilizando HTML, CSS, JavaScript e frameworks Front-end (Ex: React, Vue.js, Angular), garantindo a usabilidade e a experiência do usuário.
Projetar, desenvolver e dar manutenção em APIs e serviços Back-end, utilizando [Linguagem principal do Back-end - Ex: Python, Node.js, Java, PHP] e seus respectivos frameworks.
Realizar a integração completa entre o Front-end e o Back-end, otimizando o consumo e tratamento de dados.
Projetar queries e rotinas otimizadas em bancos relacionais (SQL Server, MySQL), aplicando índices e monitorando desempenho.
Escrever testes unitários, de integração e, quando necessário, testes de ponta a ponta para as funcionalidades desenvolvidas.
Participar ativamente de revisões de código (code reviews), fornecendo feedback construtivo e garantindo a qualidade e padrões do código.
Diagnosticar e solucionar bugs de média complexidade, tanto no Front-end quanto no Back-end.
Colaborar com designers (UI/UX), desenvolvedores de outras áreas e equipes de produto para refinar requisitos e entregar soluções completas e coesas.
Manter a documentação técnica atualizada dos sistemas e componentes desenvolvidos.
Propor e implementar melhorias contínuas nos sistemas e nos processos de desenvolvimento Fullstack.


REQUISITOS E QUALIFICAÇÕES

Formação Acadêmica:


Graduação completa em Ciência da Computação, Engenharia de Software, Sistemas de Informação, Análise e Desenvolvimento de Sistemas ou áreas correlatas.


Conhecimentos Técnicos (Hard Skills):


Proficiência em HTML5, CSS3 (com pré-processadores como SASS/LESS) e JavaScript avançado; Experiência sólida com ao menos um framework/biblioteca Front-end (Ex: React, Vue.js, Angular); Proficiência em uma linguagem de programação Back-end (Ex: Python, Node.js, Java, PHP) e experiência com seus respectivos frameworks; Conhecimento sólido em bancos de dados relacionais (Ex: PostgreSQL, SQLServer, MySQL) e/ou não-relacionais (Ex: MongoDB, Redis); Experiência com APIs RESTful e/ou GraphQL, e integração de sistemas; Domínio de controle de versão (Git); Conhecimento em design responsivo e acessibilidade web; Familiaridade com metodologias ágeis (Scrum/Kanban); Noções de segurança da informação em aplicações web e melhores práticas de codificação segura.","https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-at-suitpay-4295463738?position=39&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=3bKnZBCrnIUzV6swt7ODYQ%3D%3D","linkedin"
"Desenvolvedor Full-Stack","Tributo Devido","Santa Catarina, Brazil","DESCRIÇÃO - DESENVOLVEDOR FULL-STACK - PRESENCIAL/FLORIANÓPOLIS

A Tributo Devido é uma consultoria tributária com alcance nacional e foco em tecnologia, automação e inteligência de dados.

Nosso objetivo é claro: libertar empreendedores da complexidade tributária por meio da aliança robô-humano.

Já fomos reconhecidos como a Top 1 startup no Demo Day da Startup Universcit, e elogiados por grandes nomes como Rogério Menzi (Cyrela), que nos classificou como “a AMBEV dos tributos”. Estamos crescendo rapidamente e queremos você para fazer parte da nossa evolução tecnológica.

Responsabilidades Principais


Desenvolver e manter aplicações full-stack com Python e Django;
Criar, integrar e documentar APIs REST para diversos serviços;
Trabalhar com PostgreSQL (modelagem, queries otimizadas e integridade dos dados);
Implementar e dar manutenção em soluções cloud na AWS (EC2, S3, RDS, Lambda);
Atuar com mensageria (RabbitMQ) e filas assíncronas;
Colaborar com arquitetura, revisão de código e manutenção contínua da plataforma principal da operação;
Participar do processo de CI/CD, testes e deploy;
Contribuir com visão de produto e performance em um ambiente ágil e colaborativo.


Requisitos Técnicos Obrigatórios


Python com sólida experiência;
Django para desenvolvimento web;
PostgreSQL para banco de dados relacionais;
JavaScript, HTML, CSS;
Git/Git Flow para versionamento;
Docker para containerização;
AWS (EC2, S3, RDS, Lambda);
APIs REST;
Conhecimento básico de Linux/linha de comando.


Requisitos Desejáveis


FastAPI ou React;
Bootstrap para responsividade;
Experiência com CI/CD e práticas de DevOps;
RabbitMQ e filas de processamento assíncrono;
Boas práticas de arquitetura e padrões de projeto;
Monitoramento de logs e métricas;
Escrita de testes automatizados (unitários e de integração).


Diferenciais


Certificações AWS;
Contribuição em projetos open source;
Conhecimento em machine learning/data science;
Experiência com outras linguagens (Rust, Java).


Soft Skills Esperadas


Proatividade e senso de dono;
Clareza na comunicação técnica com outros times;
Capacidade de colaboração interfuncional;
Responsabilidade sobre entregas e atenção ao impacto do código no negócio;
Curiosidade e aprendizado contínuo;
Visão de produto orientada ao usuário.


Formação e Experiência


Curso superior em tecnologia;
1 a 3 anos de experiência como desenvolvedor full-stack;
Inglês técnico (intermediário para leitura).


Modelo De Contratação e Remuneração


Pessoa Jurídica (PJ)
Presencial
Bônus de performance


Por que fazer parte da Tributo Devido?

Aqui, transformamos o complexo em simples, por meio de tecnologia, dados e pessoas altamente capacitadas. Atuamos como um organismo integrado, onde cada área — incluindo a contábil — é peça chave no crescimento da empresa e na geração de impacto para nossos clientes. Se você busca um ambiente de alta performance, inovação pragmática e excelência contábil, esse é o seu lugar.

A vaga aceita trabalho remoto?

Não","https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-at-tributo-devido-4310438750?position=40&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=FSje0KHYZV48xVX4l0FouA%3D%3D","linkedin"
